transactionId,farmerId,logisticsId,shipmentDatetime,shipmentDate,shipmentTime,dataSource,generatorVersion,origin,originState,originCity,originHub,destination,destinationState,destinationCity,destinationMarket,season,routeDistanceKm,quantitySentCrates,averageCrateWeightKg,quantitySentKg,pricePerCrateNgn,packagingType,transportMode,roadCondition,checkpointDelayHours,vehicleBreakdown,coldStorageAvailable,storageType,hoursSinceHarvestAtDispatch,storageDelayHours,ripenessLevel,initialDamageLevel,handlingQuality,humidityPercent,transitTimeHours,averageTemperatureC,spoilageStatus,spoilageStatusLabel,spoilageRatePercent,quantitySpoiledCrates,quantityDeliveredCrates,potentialRevenueNgn,deliveredRevenueNgn,financialLossNgn
TXN-2026-000057,FRM-439,LOG-44,2026-03-05T17:30:00,2026-03-05,17:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,764.5,240,24.6,5904.0,11720,Plastic Crate,Covered Truck,Fair,0.0,No,No,Shaded Storage,34.5,1.5,Semi-ripe,None,Fair,45.3,19.8,26.5,0,Not Spoiled,0.6,1,239,2812800,2801080,11720
TXN-2026-000058,FRM-554,LOG-54,2026-08-17T05:30:00,2026-08-17,05:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,945.6,213,27.9,5942.7,23514,Wooden Crate,Traditional Open Truck,Poor,0.0,Yes,No,No Storage,34.2,2.6,Unripe,Moderate,Fair,86.0,42.5,28.2,1,Spoiled,44.3,94,119,5008482,2798166,2210316
TXN-2026-000059,FRM-554,LOG-19,2026-10-21T07:30:00,2026-10-21,07:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,885.3,216,23.7,5119.2,15897,Sack,Covered Truck,Fair,6.0,No,Yes,Open Storage,34.7,12.7,Unripe,None,Fair,70.4,28.6,21.5,0,Not Spoiled,10.8,23,193,3433752,3068121,365631
TXN-2026-000060,FRM-965,LOG-50,2026-12-08T10:00:00,2026-12-08,10:00:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,745.6,267,22.9,6114.3,12875,Plastic Crate,Traditional Open Truck,Fair,1.0,No,No,No Storage,26.1,4.3,Ripe,None,Fair,69.4,22.6,33.0,0,Not Spoiled,6.7,18,249,3437625,3205875,231750
TXN-2026-000061,FRM-887,LOG-62,2026-10-22T06:15:00,2026-10-22,06:15:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,1015.7,165,24.8,4092.0,17959,Raffia Basket,Traditional Open Truck,Poor,1.0,No,No,Shaded Storage,19.6,9.1,Unripe,Moderate,Fair,69.4,38.5,32.5,0,Not Spoiled,6.9,11,154,2963235,2765686,197549
TXN-2026-000062,FRM-356,LOG-35,2026-11-22T13:30:00,2026-11-22,13:30:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,1078.7,207,25.2,5216.4,13045,Raffia Basket,Traditional Open Truck,Poor,0.0,Yes,No,Open Storage,19.1,15.2,Semi-ripe,Severe,Good,57.5,45.6,37.2,1,Spoiled,86.8,180,27,2700315,352215,2348100
TXN-2026-000063,FRM-658,LOG-47,2026-11-25T09:45:00,2026-11-25,09:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,856.4,126,24.7,3112.2,9337,Plastic Crate,Traditional Open Truck,Fair,2.0,No,Yes,Open Storage,25.4,5.7,Semi-ripe,Low,Fair,53.0,26.8,29.5,0,Not Spoiled,0.0,0,126,1176462,1176462,0
TXN-2026-000064,FRM-397,LOG-59,2026-11-12T11:15:00,2026-11-12,11:15:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,1097.8,289,25.5,7369.5,13388,Raffia Basket,Covered Truck,Poor,1.0,No,Yes,Cold Storage,12.6,17.0,Ripe,Low,Fair,36.8,34.3,33.5,1,Spoiled,44.2,128,161,3869132,2155468,1713664
TXN-2026-000065,FRM-210,LOG-65,2026-03-10T19:30:00,2026-03-10,19:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Dry Season,546.6,143,22.3,3188.9,13194,Plastic Crate,Traditional Open Truck,Fair,0.0,No,No,Open Storage,3.7,14.9,Ripe,Low,Good,48.1,16.8,41.6,0,Not Spoiled,2.9,4,139,1886742,1833966,52776
TXN-2026-000066,FRM-612,LOG-15,2026-01-24T05:15:00,2026-01-24,05:15:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Dry Season,528.7,182,24.7,4495.4,13037,Plastic Crate,Covered Truck,Poor,2.0,No,No,No Storage,22.6,5.4,Ripe,Low,Fair,45.5,23.8,35.3,1,Spoiled,36.1,66,116,2372734,1512292,860442
TXN-2026-000067,FRM-842,LOG-98,2026-11-19T05:45:00,2026-11-19,05:45:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,849.8,234,22.3,5218.2,8170,Plastic Crate,Traditional Open Truck,Good,1.0,No,No,Shaded Storage,18.3,10.3,Ripe,Moderate,Poor,49.5,24.9,32.0,0,Not Spoiled,6.7,16,218,1911780,1781060,130720
TXN-2026-000068,FRM-631,LOG-36,2026-10-15T10:45:00,2026-10-15,10:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,979.3,294,23.0,6762.0,17925,Raffia Basket,Covered Truck,Good,0.0,No,No,Open Storage,33.0,11.0,Semi-ripe,Low,Poor,91.3,23.4,23.8,0,Not Spoiled,8.9,26,268,5269950,4803900,466050
TXN-2026-000069,FRM-673,LOG-45,2026-05-28T06:45:00,2026-05-28,06:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,858.2,294,26.6,7820.4,17116,Sack,Traditional Open Truck,Fair,1.0,No,No,No Storage,7.0,3.9,Unripe,Severe,Good,67.9,26.5,30.9,0,Not Spoiled,3.6,11,283,5032104,4843828,188276
TXN-2026-000070,FRM-153,LOG-22,2026-07-31T10:45:00,2026-07-31,10:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,977.3,51,27.8,1417.8,16726,Raffia Basket,Covered Truck,Good,2.0,No,No,No Storage,35.2,5.2,Semi-ripe,Moderate,Poor,71.3,25.6,30.0,0,Not Spoiled,5.7,3,48,853026,802848,50178
TXN-2026-000071,FRM-280,LOG-14,2026-07-23T17:45:00,2026-07-23,17:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,1072.1,274,22.2,6082.8,18102,Raffia Basket,Covered Truck,Fair,4.0,No,No,Open Storage,12.1,16.0,Ripe,Severe,Fair,73.9,31.0,29.2,0,Not Spoiled,7.2,20,254,4959948,4597908,362040
TXN-2026-000072,FRM-681,LOG-96,2026-04-09T07:45:00,2026-04-09,07:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,913.1,72,24.4,1756.8,21190,Plastic Crate,Covered Truck,Fair,1.0,No,No,Open Storage,5.2,4.8,Overripe,Low,Poor,74.7,24.0,24.8,0,Not Spoiled,8.2,6,66,1525680,1398540,127140
TXN-2026-000073,FRM-820,LOG-49,2026-12-20T06:30:00,2026-12-20,06:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,868.8,106,27.7,2936.2,8562,Raffia Basket,Traditional Open Truck,Poor,2.0,No,No,No Storage,18.3,14.4,Ripe,Severe,Fair,62.6,32.9,35.9,1,Spoiled,72.2,77,29,907572,248298,659274
TXN-2026-000074,FRM-660,LOG-74,2026-04-14T14:15:00,2026-04-14,14:15:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,1015.6,268,25.1,6726.8,15521,Raffia Basket,Traditional Open Truck,Good,4.0,No,No,Open Storage,6.0,9.2,Semi-ripe,Low,Good,84.5,32.6,30.6,0,Not Spoiled,5.3,14,254,4159628,3942334,217294
TXN-2026-000075,FRM-817,LOG-18,2026-10-05T05:00:00,2026-10-05,05:00:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,1216.2,123,24.5,3013.5,20165,Raffia Basket,Traditional Open Truck,Fair,2.0,No,No,Open Storage,28.1,15.7,Ripe,Severe,Fair,79.6,36.6,30.6,1,Spoiled,63.6,78,45,2480295,907425,1572870
TXN-2026-000076,FRM-328,LOG-10,2026-01-12T09:45:00,2026-01-12,09:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,778.0,260,23.4,6084.0,8529,Wooden Crate,Traditional Open Truck,Poor,0.0,No,Yes,Shaded Storage,17.7,11.1,Semi-ripe,None,Poor,55.8,30.2,35.7,1,Spoiled,79.6,207,53,2217540,452037,1765503
TXN-2026-000077,FRM-339,LOG-79,2026-04-22T17:00:00,2026-04-22,17:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,1010.1,109,26.9,2932.1,23450,Plastic Crate,Covered Truck,Fair,4.0,Yes,Yes,Cold Storage,26.9,11.9,Semi-ripe,Low,Fair,88.8,38.6,30.7,0,Not Spoiled,0.0,0,109,2556050,2556050,0
TXN-2026-000078,FRM-490,LOG-77,2026-06-13T16:45:00,2026-06-13,16:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,1069.3,126,24.3,3061.8,19138,Raffia Basket,Traditional Open Truck,Fair,0.0,No,No,No Storage,27.7,10.1,Ripe,Moderate,Fair,70.5,31.9,33.4,1,Spoiled,79.9,101,25,2411388,478450,1932938
TXN-2026-000079,FRM-152,LOG-44,2026-07-13T15:00:00,2026-07-13,15:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,994.5,255,26.6,6783.0,19539,Plastic Crate,Traditional Open Truck,Good,1.0,No,No,Shaded Storage,26.6,16.9,Ripe,Low,Poor,71.6,29.2,29.5,0,Not Spoiled,0.0,0,255,4982445,4982445,0
TXN-2026-000080,FRM-577,LOG-78,2026-11-29T10:30:00,2026-11-29,10:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,734.3,181,27.3,4941.3,10814,Plastic Crate,Traditional Open Truck,Fair,2.0,Yes,Yes,Cold Storage,17.8,0.8,Ripe,Moderate,Poor,55.4,29.9,37.1,0,Not Spoiled,3.0,5,176,1957334,1903264,54070
TXN-2026-000081,FRM-770,LOG-97,2026-06-22T09:45:00,2026-06-22,09:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,739.3,93,26.4,2455.2,16107,Wooden Crate,Traditional Open Truck,Good,0.0,No,No,No Storage,14.0,9.4,Unripe,Low,Good,65.2,19.8,27.4,0,Not Spoiled,0.0,0,93,1497951,1497951,0
TXN-2026-000082,FRM-482,LOG-17,2026-11-13T15:45:00,2026-11-13,15:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,1158.7,51,25.2,1285.2,9512,Plastic Crate,Traditional Open Truck,Good,1.0,No,No,Open Storage,16.0,7.8,Unripe,Moderate,Fair,43.4,33.4,35.7,1,Spoiled,33.5,17,34,485112,323408,161704
TXN-2026-000083,FRM-515,LOG-68,2026-10-17T08:15:00,2026-10-17,08:15:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,931.6,217,28.0,6076.0,21638,Raffia Basket,Traditional Open Truck,Fair,6.0,No,No,No Storage,24.1,1.5,Unripe,Low,Fair,91.3,34.0,35.6,0,Not Spoiled,24.6,53,164,4695446,3548632,1146814
TXN-2026-000084,FRM-586,LOG-44,2026-01-24T19:00:00,2026-01-24,19:00:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,929.0,95,27.6,2622.0,13312,Raffia Basket,Covered Truck,Poor,4.0,No,No,Shaded Storage,12.7,2.9,Overripe,Low,Poor,46.6,36.0,33.6,0,Not Spoiled,9.2,9,86,1264640,1144832,119808
TXN-2026-000085,FRM-454,LOG-16,2026-02-20T11:15:00,2026-02-20,11:15:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,1330.5,204,26.6,5426.4,10004,Plastic Crate,Traditional Open Truck,Fair,2.0,No,No,Open Storage,34.5,6.4,Semi-ripe,Moderate,Good,38.0,40.3,38.4,0,Not Spoiled,4.4,9,195,2040816,1950780,90036
TXN-2026-000086,FRM-902,LOG-91,2026-03-20T16:45:00,2026-03-20,16:45:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,767.2,77,22.5,1732.5,13590,Plastic Crate,Covered Truck,Good,2.0,No,No,Open Storage,34.1,9.2,Semi-ripe,Moderate,Good,62.5,21.0,34.4,0,Not Spoiled,3.7,3,74,1046430,1005660,40770
TXN-2026-000087,FRM-348,LOG-83,2026-09-24T07:45:00,2026-09-24,07:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,775.3,118,23.8,2808.4,16031,Raffia Basket,Traditional Open Truck,Fair,0.0,No,Yes,Cold Storage,18.8,4.4,Unripe,Low,Fair,73.2,24.9,33.2,0,Not Spoiled,2.3,3,115,1891658,1843565,48093
TXN-2026-000088,FRM-540,LOG-93,2026-11-01T07:30:00,2026-11-01,07:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,840.7,172,23.9,4110.8,9328,Raffia Basket,Traditional Open Truck,Fair,2.0,Yes,No,Shaded Storage,34.8,6.8,Overripe,Low,Fair,55.7,39.3,37.0,1,Spoiled,63.7,110,62,1604416,578336,1026080
TXN-2026-000089,FRM-398,LOG-98,2026-02-05T18:45:00,2026-02-05,18:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,1106.5,212,23.8,5045.6,8539,Raffia Basket,Traditional Open Truck,Poor,0.0,No,No,Open Storage,10.6,9.6,Semi-ripe,Low,Fair,68.9,38.5,39.5,0,Not Spoiled,12.7,27,185,1810268,1579715,230553
TXN-2026-000090,FRM-773,LOG-95,2026-07-01T07:00:00,2026-07-01,07:00:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,942.3,297,26.8,7959.6,22475,Raffia Basket,Traditional Open Truck,Fair,0.0,No,No,Shaded Storage,5.6,6.7,Unripe,None,Fair,91.9,28.7,28.8,0,Not Spoiled,3.7,11,286,6675075,6427850,247225
TXN-2026-000091,FRM-245,LOG-54,2026-06-09T10:45:00,2026-06-09,10:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,824.7,139,24.9,3461.1,17664,Wooden Crate,Traditional Open Truck,Good,0.0,No,Yes,Open Storage,16.9,11.7,Ripe,Low,Fair,69.7,23.1,27.2,0,Not Spoiled,5.2,7,132,2455296,2331648,123648
TXN-2026-000092,FRM-290,LOG-91,2026-12-03T11:45:00,2026-12-03,11:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,1093.3,165,25.6,4224.0,12296,Wooden Crate,Covered Truck,Fair,1.0,No,Yes,Cold Storage,15.2,15.7,Ripe,None,Poor,65.2,29.3,32.9,1,Spoiled,40.7,67,98,2028840,1205008,823832
TXN-2026-000093,FRM-460,LOG-68,2026-11-13T07:30:00,2026-11-13,07:30:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,993.3,130,22.7,2951.0,8101,Raffia Basket,Traditional Open Truck,Fair,6.0,No,Yes,Cold Storage,12.4,3.3,Semi-ripe,Moderate,Fair,54.4,35.0,33.6,0,Not Spoiled,8.5,11,119,1053130,964019,89111
TXN-2026-000094,FRM-109,LOG-72,2026-03-11T08:45:00,2026-03-11,08:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,779.2,225,25.0,5625.0,11225,Wooden Crate,Covered Truck,Poor,2.0,No,No,Shaded Storage,26.1,4.0,Semi-ripe,None,Fair,52.3,26.0,32.4,0,Not Spoiled,0.0,0,225,2525625,2525625,0
TXN-2026-000095,FRM-874,LOG-15,2026-08-14T13:15:00,2026-08-14,13:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,1242.5,238,27.0,6426.0,17261,Plastic Crate,Traditional Open Truck,Fair,2.0,No,No,Open Storage,27.5,17.9,Semi-ripe,Severe,Fair,74.5,36.5,32.6,0,Not Spoiled,7.5,18,220,4108118,3797420,310698
TXN-2026-000096,FRM-924,LOG-17,2026-10-19T10:30:00,2026-10-19,10:30:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,1023.5,300,26.2,7860.0,21102,Raffia Basket,Traditional Open Truck,Poor,0.0,No,Yes,No Storage,11.8,14.1,Semi-ripe,Moderate,Poor,88.4,37.4,28.8,1,Spoiled,65.6,197,103,6330600,2173506,4157094
TXN-2026-000097,FRM-245,LOG-83,2026-11-20T09:45:00,2026-11-20,09:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,759.8,69,25.8,1780.2,9930,Sack,Refrigerated Reefer Van,Poor,2.0,No,No,No Storage,31.9,5.9,Unripe,Low,Good,51.0,22.0,23.6,0,Not Spoiled,3.2,2,67,685170,665310,19860
TXN-2026-000098,FRM-430,LOG-46,2026-06-22T13:15:00,2026-06-22,13:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,935.3,278,26.1,7255.8,17335,Plastic Crate,Traditional Open Truck,Good,0.0,No,No,Open Storage,3.6,0.0,Unripe,Moderate,Fair,82.5,26.2,29.1,1,Spoiled,10.0,28,250,4819130,4333750,485380
TXN-2026-000099,FRM-780,LOG-93,2026-03-26T05:45:00,2026-03-26,05:45:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,841.7,159,25.9,4118.1,10033,Plastic Crate,Traditional Open Truck,Poor,0.0,No,No,Shaded Storage,25.9,12.5,Unripe,Low,Good,37.5,27.4,35.3,0,Not Spoiled,5.0,8,151,1595247,1514983,80264
TXN-2026-000100,FRM-892,LOG-27,2026-11-25T15:15:00,2026-11-25,15:15:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,1137.0,206,25.9,5335.4,13786,Raffia Basket,Covered Truck,Poor,1.0,No,No,No Storage,17.0,1.6,Ripe,Moderate,Good,68.7,32.1,28.3,0,Not Spoiled,6.0,12,194,2839916,2674484,165432
TXN-2026-000101,FRM-838,LOG-87,2026-05-26T17:00:00,2026-05-26,17:00:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,910.5,182,25.6,4659.2,17736,Wooden Crate,Traditional Open Truck,Good,0.0,No,Yes,Cold Storage,8.4,4.3,Semi-ripe,Moderate,Poor,74.7,25.6,27.8,0,Not Spoiled,6.6,12,170,3227952,3015120,212832
TXN-2026-000102,FRM-881,LOG-70,2026-02-07T05:00:00,2026-02-07,05:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,1258.5,105,22.2,2331.0,9224,Raffia Basket,Traditional Open Truck,Fair,1.0,No,No,No Storage,4.1,1.5,Ripe,Low,Fair,52.9,37.5,33.5,1,Spoiled,29.3,31,74,968520,682576,285944
TXN-2026-000103,FRM-547,LOG-40,2026-01-30T08:00:00,2026-01-30,08:00:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,1198.3,166,25.7,4266.2,9064,Plastic Crate,Covered Truck,Fair,1.0,No,Yes,Cold Storage,3.9,8.9,Ripe,Moderate,Good,48.0,31.1,36.5,0,Not Spoiled,6.9,11,155,1504624,1404920,99704
TXN-2026-000104,FRM-539,LOG-44,2026-09-26T06:30:00,2026-09-26,06:30:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Onitsha,Anambra,Onitsha,N/A,Rainy Season,1120.6,166,25.1,4166.6,14575,Wooden Crate,Traditional Open Truck,Good,0.0,No,No,Open Storage,3.9,2.1,Overripe,None,Good,66.2,31.6,30.9,0,Not Spoiled,8.1,13,153,2419450,2229975,189475
TXN-2026-000105,FRM-831,LOG-93,2026-08-03T08:30:00,2026-08-03,08:30:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,911.0,284,26.3,7469.2,18990,Sack,Traditional Open Truck,Good,1.0,No,Yes,Open Storage,11.2,17.7,Unripe,Low,Fair,87.8,25.4,28.7,0,Not Spoiled,9.1,26,258,5393160,4899420,493740
TXN-2026-000106,FRM-857,LOG-89,2026-05-05T12:30:00,2026-05-05,12:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,1079.6,237,27.4,6493.8,13910,Plastic Crate,Traditional Open Truck,Good,4.0,No,No,No Storage,27.9,15.8,Semi-ripe,None,Fair,84.6,33.6,26.6,0,Not Spoiled,2.1,5,232,3296670,3227120,69550
TXN-2026-000107,FRM-245,LOG-45,2026-02-17T05:15:00,2026-02-17,05:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,964.6,167,27.8,4642.6,10433,Plastic Crate,Covered Truck,Good,4.0,No,No,Open Storage,4.9,17.4,Unripe,None,Poor,59.5,25.9,34.1,0,Not Spoiled,6.2,10,157,1742311,1637981,104330
TXN-2026-000108,FRM-888,LOG-84,2026-02-25T07:00:00,2026-02-25,07:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,843.3,169,23.9,4039.1,8569,Raffia Basket,Covered Truck,Fair,0.0,No,No,Shaded Storage,6.1,14.5,Semi-ripe,Moderate,Fair,65.0,23.4,28.6,0,Not Spoiled,9.1,15,154,1448161,1319626,128535
TXN-2026-000109,FRM-366,LOG-32,2026-01-16T11:45:00,2026-01-16,11:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,963.7,168,22.6,3796.8,9628,Plastic Crate,Traditional Open Truck,Good,4.0,No,Yes,Cold Storage,29.0,12.4,Unripe,None,Poor,37.6,31.6,40.0,0,Not Spoiled,0.0,0,168,1617504,1617504,0
TXN-2026-000110,FRM-949,LOG-52,2026-03-04T05:45:00,2026-03-04,05:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,1017.7,286,25.4,7264.4,8759,Plastic Crate,Traditional Open Truck,Good,0.0,No,Yes,Cold Storage,29.9,5.0,Semi-ripe,None,Fair,45.3,27.4,34.7,0,Not Spoiled,1.0,3,283,2505074,2478797,26277
TXN-2026-000111,FRM-758,LOG-77,2026-05-08T15:00:00,2026-05-08,15:00:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,982.9,172,25.3,4351.6,17478,Plastic Crate,Traditional Open Truck,Good,1.0,No,No,Shaded Storage,18.5,16.1,Overripe,Low,Fair,85.7,28.3,36.9,1,Spoiled,43.3,74,98,3006216,1712844,1293372
TXN-2026-000112,FRM-910,LOG-17,2026-04-23T14:45:00,2026-04-23,14:45:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,814.5,95,23.4,2223.0,13596,Raffia Basket,Traditional Open Truck,Poor,6.0,No,No,Open Storage,12.8,2.6,Ripe,Low,Fair,79.6,33.0,24.8,0,Not Spoiled,3.0,3,92,1291620,1250832,40788
TXN-2026-000113,FRM-100,LOG-52,2026-11-11T08:15:00,2026-11-11,08:15:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,826.5,285,26.8,7638.0,11511,Plastic Crate,Refrigerated Reefer Van,Fair,2.0,No,Yes,Shaded Storage,31.5,6.6,Unripe,None,Fair,46.8,20.6,17.8,0,Not Spoiled,7.7,22,263,3280635,3027393,253242
